Time, Value 
0, 787.6150000000016
1, 809.4149999999936
2, 817.8899999999958
3, 838.2799999999988
4, 839.0099999999875
5, 817.7849999999853
6, 814.2150000000074
7, 812.3699999999917
8, 824.390000000003
9, 833.2050000000236
10, 928.9449999999997
11, 881.6250000000255
12, 887.3349999999991
13, 874.6049999999814
14, 912.9549999999799
15, 899.0349999999926
16, 814.9250000000029
17, 819.549999999992
18, 819.2649999999849
19, 805.0750000000116
20, 820.760000000002
21, 824.9300000000039
22, 812.9300000000221
23, 820.6700000000055
24, 826.9299999999967
25, 810.3149999999841
26, 821.8799999999974
27, 829.2099999999991
28, 807.1749999999956
29, 841.4799999999996
30, 830.0550000000112
31, 872.0699999999815
32, 893.7549999999901
33, 894.8199999999852
34, 863.0849999999846
35, 901.4400000000169
36, 900.2550000000338
37, 856.6300000000119
38, 812.1449999999968
39, 825.2100000000282
40, 845.234999999986
41, 832.4149999999718
42, 824.875
43, 848.8800000000192
44, 809.7750000000087
45, 821.7750000000306
46, 836.5550000000003
47, 823.9099999999817
48, 816.1499999999651
49, 790.5899999999747
50, 830.9149999999863
51, 818.5200000000114
52, 830.6150000000416
53, 894.8950000000405
54, 912.7350000000006
55, 851.589999999982
56, 851.1399999999921
57, 962.6350000000093
58, 919.2350000000224
59, 843.2550000000047
60, 821.8249999999825
61, 821.4800000000032
62, 828.4349999999831
63, 813.6049999999523
64, 828.6800000000076
65, 818.4150000000081
66, 835.6049999999741
67, 821.0449999999691
68, 812.2699999999895
69, 836.5099999999948
70, 828.2900000000009
71, 816.8099999999831
72, 842.3500000000276
73, 818.5749999999971
74, 812.9399999999732
75, 814.364999999998
76, 825.8300000000236
77, 809.5800000000017
78, 817.4550000000381
79, 812.3100000000268
80, 844.2350000000079
81, 832.4750000000276
82, 818.5050000000265
83, 804.6549999999843
84, 813.599999999984
85, 830.8199999999706
86, 804.0900000000038
87, 812.4949999999953
88, 819.1749999999811
89, 823.5900000000111
90, 842.9100000000253
91, 818.8600000000297
92, 813.8550000000178
93, 829.2850000000035
94, 826.0599999999977
95, 831.5900000000474
96, 829.3899999999849
97, 807.5700000000143
98, 813.6249999999854
99, 831.080000000009
100, 826.3800000000338
101, 813.6849999999831
102, 820.7199999999939
103, 827.5949999999357
104, 833.7299999999668
105, 877.5799999999872
106, 895.7900000000227
107, 869.8649999999834
108, 866.035000000018
109, 885.3899999999849
110, 909.0900000000256
111, 869.2399999999907
112, 884.2350000000079
113, 882.6450000000114
114, 886.9050000000207
115, 861.3550000000178
116, 879.0600000000268
117, 895.2150000000111
118, 906.6999999999971
119, 882.0349999999962
120, 915.8550000000323
121, 891.3949999999968
122, 886.5749999999971
123, 871.4300000000076
124, 896.7900000000009
125, 897.9049999999916
126, 833.6350000000311
127, 842.6100000000224
128, 815.3649999999834
129, 814.9749999999985
130, 822.9450000000215
131, 815.6649999999645
132, 813.5700000000215
133, 819.4399999999878
134, 817.5699999999997
135, 831.644999999975
136, 818.9249999999738
137, 812.3799999999756
138, 842.1250000000146
139, 836.7950000000055
140, 821.8999999999869
141, 893.9949999999881
142, 878.2250000000058
143, 914.9850000000224
144, 888.239999999998
145, 899.4999999999854
146, 902.7500000000291
147, 900.1849999999977
148, 874.885000000002
149, 882.5449999999837
150, 855.7250000000131
151, 893.4399999999805
152, 878.7699999999313
153, 873.3300000000017
154, 890.5750000000407
155, 873.5000000000146
156, 914.8049999999857
157, 886.2150000000111
158, 885.9449999999924
159, 913.1549999999843
160, 888.6649999999936
161, 898.2450000000026
162, 824.6049999999886
163, 829.0299999999843
164, 823.2099999999919
165, 792.5000000000146
166, 817.6050000000396
167, 817.0699999999997
168, 819.3100000000195
169, 811.3249999999753
170, 828.2799999999988
171, 844.170000000071
172, 835.1200000000026
173, 812.6100000000151
174, 814.1099999999933
175, 813.3600000000297
176, 817.1750000000175
177, 837.0799999999945
178, 909.9250000000175
179, 898.5500000000102
180, 893.8500000000204
181, 876.6149999999761
182, 893.7900000000009
183, 948.2049999999508
184, 901.4049999999697
185, 905.2600000000166
186, 914.9000000000087
187, 895.1900000000169
188, 883.8899999999994
189, 886.5699999999924
190, 867.8249999999971
191, 888.3799999999756
192, 878.4049999999843
193, 867.2599999999729
194, 891.2450000000026
195, 896.4800000000105
196, 883.0450000000128
197, 913.3450000000594
198, 814.1949999999997
199, 819.0900000000256
200, 812.9699999999648
201, 828.7649999999558
202, 816.2549999999392
203, 822.8200000000143
204, 845.3149999999587
205, 821.9350000000268
206, 818.7599999999948
207, 814.0049999999828
208, 813.4899999999907
209, 818.3249999999898
210, 820.7949999999473
211, 832.1750000000247
212, 836.0850000000501
213, 815.4249999999956
214, 822.0899999999892
215, 797.6950000000288
216, 818.8950000000186
217, 816.9900000000416
218, 827.5450000000055
219, 813.689999999995
220, 811.4949999999444
221, 824.5849999999846
222, 820.0949999999793
223, 823.5650000000096
224, 823.7600000000093
225, 815.7950000000128
226, 808.6349999999729
227, 808.8700000000026
228, 820.0699999999997
229, 817.0700000000143
230, 822.1100000000151
231, 802.5850000000064
232, 865.4949999999735
233, 827.3550000000032
234, 897.8400000000111
235, 817.185000000005
236, 819.685000000005
237, 843.1100000000079
238, 815.2399999999543
239, 814.8400000000111
240, 806.1149999999834
241, 834.9249999999811
242, 824.3500000000131
243, 808.6949999999924
244, 914.7199999999793
245, 888.6249999999563
246, 872.9800000000032
247, 879.1200000000026
248, 877.9399999999878
249, 886.2549999999683
250, 867.9199999999983
251, 826.3649999999616
252, 814.7650000000212
253, 825.6249999999636
254, 836.9300000000221
255, 813.4900000000052
256, 812.2599999999657
257, 826.6000000000131
258, 824.9950000000026
259, 827.2050000000163
260, 821.3999999999796
261, 811.2249999999694
262, 821.6499999999796
263, 823.9449999999706
264, 826.4549999999799
265, 819.4300000000221
266, 876.8950000000259
267, 892.5849999999919
268, 909.4600000000064
269, 930.7299999999886
270, 888.9600000000064
271, 859.9399999999732
272, 867.4600000000064
273, 815.5800000000163
274, 816.4799999999668
275, 786.6399999998976
276, 823.2850000000326
277, 835.1599999999598
278, 801.9250000000029
279, 823.0599999999977
280, 846.7199999999575
281, 820.8750000000582
282, 826.0400000000227
283, 816.3150000000751
284, 822.5150000000431
285, 846.9150000000518
286, 821.8650000000198
287, 820.8200000000215
288, 854.4299999999639
289, 902.9300000000367
290, 858.995000000039
291, 897.1800000000658
292, 930.0250000000378
293, 928.0749999999971
294, 889.1850000000122
295, 844.2100000000064
296, 806.755000000092
297, 811.9200000000565
298, 813.0949999999866
299, 816.0850000000064
300, 811.8000000000466
301, 813.4150000000081
302, 823.2250000000058
303, 828.2099999999773
304, 808.7549999999901
305, 819.2399999999616
306, 804.7450000000244
307, 814.6849999999831
308, 822.8799999999901
309, 819.7149999999965
310, 813.3550000000541
311, 822.3150000000896
312, 813.2399999999907
313, 819.9499999999825
314, 818.8300000000309
315, 826.2750000000087
316, 812.8800000000047
317, 794.8150000000896
318, 825.6650000000518
319, 849.6900000000169
320, 818.3999999999214
321, 813.9649999999529
322, 824.1350000000675
323, 823.6499999999796
324, 811.6050000000396
325, 811.3399999999965
326, 791.7250000000349
327, 829.3800000000483
328, 817.5199999999604
329, 821.3099999999686
330, 825.1100000000588
331, 808.8399999999674
332, 821.6350000000093
333, 813.9899999999907
334, 829.3550000000105
335, 827.5749999999534
336, 840.644999999975
337, 819.320000000007
338, 807.6349999999802
339, 797.2900000000518
340, 819.4500000000262
341, 815.7799999998533
342, 804.3599999999715
343, 823.2550000000047
344, 813.4550000000454
345, 823.08000000006
346, 809.7000000000407
347, 819.0000000000291
348, 819.1999999999534
349, 816.730000000025
350, 827.4600000000501
351, 821.2200000000012
352, 804.5899999999383
353, 799.3450000000739
354, 812.9550000000017
355, 822.2999999999738
356, 822.2499999999418
357, 798.9250000000611
358, 819.4349999999977
359, 828.9599999999482
360, 876.4599999999191
361, 866.8350000000792
362, 862.7349999999715
363, 875.4500000000407
364, 871.3650000000489
365, 913.8200000000943
366, 902.809999999954
367, 872.6599999999307
368, 877.2049999999872
