Time, Value 
0, 797.8999999999869
1, 795.6349999999875
2, 798.5500000000065
3, 813.4699999999866
4, 819.300000000032
5, 821.8049999999712
6, 814.8800000000265
7, 810.489999999998
8, 810.8549999999741
9, 805.544999999991
10, 859.5349999999817
11, 862.210000000021
12, 898.1449999999677
13, 865.0949999999793
14, 891.4050000000061
15, 889.6499999999796
16, 884.9950000000026
17, 809.8649999999907
18, 820.1000000000131
19, 808.70999999997
20, 824.0750000000335
21, 812.5050000000119
22, 832.2600000000093
23, 816.7800000000061
24, 788.4249999999956
25, 807.4300000000148
26, 813.4800000000178
27, 815.1200000000244
28, 796.3350000000355
29, 819.0400000000227
30, 808.8100000000122
31, 812.9899999999543
32, 877.7900000000518
33, 855.1950000000215
34, 871.7850000000108
35, 881.7950000000346
36, 872.9050000000134
37, 893.6500000000015
38, 881.6349999999875
39, 818.099999999984
40, 826.154999999977
41, 818.260000000002
42, 817.2699999999895
43, 812.8799999999901
44, 811.6149999999689
45, 814.7599999999875
46, 809.099999999984
47, 822.3550000000032
48, 835.390000000014
49, 837.0699999999852
50, 822.2399999999907
51, 826.754999999961
52, 816.1050000000178
53, 843.8499999999476
54, 856.4200000000201
55, 913.8649999999834
56, 895.6800000000148
57, 877.5249999999869
58, 922.1049999999886
59, 894.5500000000175
60, 872.314999999995
61, 865.7300000000178
62, 818.7250000000422
63, 813.6749999999447
64, 823.0650000000314
65, 807.1650000000227
66, 812.7599999999802
67, 803.4099999999962
68, 815.1149999999834
69, 828.2950000000274
70, 819.8650000000343
71, 794.7600000000602
72, 843.6249999999782
73, 821.9850000000006
74, 817.6150000000271
75, 798.8249999999607
76, 813.2449999999953
77, 821.9949999999881
78, 815.0900000000256
79, 804.9650000000183
80, 818.6900000000678
81, 808.0799999999799
82, 815.1900000000023
83, 822.4150000000009
84, 826.9099999999889
85, 821.7050000000017
86, 796.8749999999709
87, 815.9449999999997
88, 811.1799999999712
89, 810.0750000000044
90, 816.2149999999601
91, 821.135000000002
92, 803.0349999999744
93, 820.5300000000061
94, 803.6100000000151
95, 787.0250000000378
96, 822.625
97, 807.9300000000148
98, 800.3099999999831
99, 802.2399999999834
100, 822.1749999999884
101, 804.3899999999703
102, 808.2400000000271
103, 793.5799999999945
104, 819.9699999999939
105, 808.0100000000166
106, 801.6799999999785
107, 853.6300000000119
108, 889.964999999982
109, 861.6549999999988
110, 907.7449999999808
111, 887.029999999977
112, 836.2999999999884
113, 861.6150000000125
