Time, Value 
0, 802.1099999999824
1, 804.8199999999924
2, 795.7949999999837
3, 823.3549999999959
4, 831.7650000000212
5, 795.9850000000006
6, 825.0150000000431
7, 817.3099999999904
8, 804.1050000000105
9, 798.2900000000154
10, 790.1949999999924
11, 797.1600000000108
12, 807.1800000000003
13, 811.2650000000067
14, 827.4650000000038
15, 806.6849999999904
16, 815.1050000000105
17, 814.5250000000087
18, 829.6600000000544
19, 813.5699999999779
20, 819.054999999993
21, 807.1750000000175
22, 807.9150000000154
23, 816.2750000000306
24, 815.2299999999959
25, 799.735000000037
26, 817.1650000000154
27, 809.1449999999604
28, 809.4249999999884
29, 810.135000000002
30, 819.2499999999854
31, 808.6349999999948
32, 800.4050000000498
33, 817.5950000000012
34, 825.6100000000151
35, 811.4850000000079
36, 811.3400000000183
37, 805.8000000000175
38, 809.9199999999619
39, 793.5699999999997
40, 809.2699999999895
41, 810.8700000000099
42, 817.1450000000477
43, 818.5150000000067
44, 812.1549999999843
45, 810.3999999999651
46, 817.1350000000166
47, 816.5799999999726
48, 792.9899999999907
49, 801.0249999999796
50, 804.6049999999523
51, 804.1549999999843
52, 804.3350000000064
53, 813.8900000000067
54, 781.5599999999613
55, 782.6350000000239
56, 818.664999999979
57, 806.3849999999802
58, 809.4050000000425
59, 804.0900000000111
60, 817.9849999999933
61, 807.2850000000035
62, 810.7099999999991
63, 797.9499999999825
64, 815.3899999999994
65, 820.0199999999968
66, 827.3149999999878
67, 806.7549999999756
68, 808.5550000000367
69, 814.6050000000032
70, 801.4949999999881
71, 808.2849999999453
72, 811.6349999999948
73, 812.7699999999313
74, 808.7350000000151
75, 815.439999999995
76, 808.9949999999808
77, 816.6949999999779
78, 802.7799999999406
79, 813.6999999999753
80, 812.054999999993
81, 801.2600000000239
82, 814.0749999999898
83, 818.9400000000096
84, 806.7549999999756
85, 807.4250000000247
86, 819.4650000000183
87, 802.8049999999639
88, 806.9250000000029
89, 805.6699999999619
90, 808.125
91, 816.1400000000067
92, 810.2549999999974
93, 810.1650000000081
94, 804.2950000000128
95, 809.7649999999849
96, 814.0050000000119
97, 805.0200000000332
98, 816.5000000000364
99, 807.3200000000361
100, 805.2950000000274
101, 808.6449999999895
102, 814.9349999999686
103, 815.4850000000006
104, 803.6400000000067
105, 788.5399999999718
106, 813.66500000003
107, 791.9899999999761
108, 810.0599999999904
109, 812.9599999999991
110, 819.5999999999985
111, 795.8449999999793
112, 828.0349999999671
113, 838.6000000000204
114, 815.5049999999828
115, 833.264999999963
116, 802.199999999968
117, 867.254999999961
118, 820.7449999999808
119, 815.0549999999275
120, 807.2550000000192
121, 823.9200000000274
122, 807.7849999999526
123, 800.6350000000311
124, 844.9300000000294
125, 812.3200000000143
126, 804.6150000000052
127, 793.0199999999895
128, 816.5249999999724
129, 797.3150000000096
130, 805.8700000000172
131, 823.8799999999974
132, 837.0100000000166
133, 820.0900000000183
134, 802.8649999999834
135, 827.6700000000055
136, 816.505000000041
137, 801.2599999999948
138, 797.8499999999767
139, 829.0499999999956
140, 801.5899999999601
141, 800.7749999999796
142, 797.9799999999668
143, 815.4600000000064
144, 803.2900000000081
145, 810.29000000003
146, 802.989999999998
147, 821.9450000000215
148, 803.2199999999648
149, 808.8350000000064
150, 807.4049999999625
151, 820.7950000000128
152, 806.9449999999779
153, 804.9300000000148
154, 812.2400000000052
155, 798.9199999999764
156, 804.1949999999852
157, 804.779999999977
158, 800.8050000000294
159, 814.6599999999744
160, 820.2549999999756
161, 799.8150000000387
162, 815.6249999999782
163, 819.3349999999991
164, 790.0449999999983
165, 789.4300000000221
166, 814.2849999999962
167, 796.7400000000052
168, 815.2499999999927
169, 809.5499999999447
170, 804.4699999999721
171, 811.5949999999721
172, 795.54000000003
173, 787.8750000000218
174, 826.1750000000102
175, 800.8750000000146
176, 819.335000000021
177, 811.195000000007
