Time, Value 
0, 801.3800000000083
1, 797.5649999999987
2, 820.8700000000063
3, 823.5100000000093
4, 800.890000000014
5, 813.0299999999988
6, 828.6649999999972
7, 811.5800000000127
8, 802.010000000013
9, 887.2100000000028
10, 862.6500000000015
11, 899.575000000008
12, 912.4699999999975
13, 918.705000000009
14, 831.8500000000058
15, 875.3299999999981
16, 820.1300000000156
17, 820.604999999985
18, 815.5900000000111
19, 817.66499999999
20, 808.9400000000132
21, 801.9950000000026
22, 834.3049999999785
23, 835.7199999999939
24, 830.5700000000215
25, 816.1200000000135
26, 823.8799999999828
27, 811.9700000000084
28, 799.7550000000047
29, 823.5550000000076
30, 836.9550000000309
31, 911.9200000000274
32, 891.7899999999936
33, 865.7700000000041
34, 894.0299999999625
35, 894.989999999998
36, 915.8899999999776
37, 822.1699999999619
38, 811.6950000000215
39, 812.1299999999828
40, 816.554999999993
41, 812.2449999999953
42, 813.7150000000111
43, 818.8850000000457
44, 821.5800000000017
45, 830.8000000000029
46, 828.3300000000381
47, 816.3699999999808
48, 822.5199999999677
49, 834.8600000000442
50, 813.1149999999689
51, 819.0000000000218
52, 829.814999999995
53, 867.175000000032
54, 893.794999999991
55, 892.2700000000041
56, 916.2999999999593
57, 909.8400000000402
58, 878.375
59, 912.1000000000204
60, 796.4800000000032
61, 825.9899999999689
62, 805.9400000000096
63, 800.7800000000498
64, 826.4500000000189
65, 858.5150000000212
66, 810.7399999999907
67, 815.4699999999866
68, 814.8449999999866
69, 809.7749999999724
70, 810.7950000000055
71, 811.0749999999898
72, 861.7600000000311
73, 802.0350000000253
74, 815.375
75, 829.3549999999959
76, 819.2200000000375
77, 801.0050000000047
78, 809.0500000000102
79, 814.2199999999866
80, 802.0299999999988
81, 824.4349999999977
82, 822.025000000016
83, 808.9850000000151
84, 821.7850000000326
85, 773.6449999999386
86, 806.9199999999546
87, 821.9199999999983
88, 808.0100000000166
89, 832.1049999999886
90, 837.1999999999898
91, 815.2749999999505
92, 834.3299999999945
93, 816.7949999999546
94, 780.3899999999849
95, 814.224999999984
96, 812.4299999999785
97, 815.3700000000172
98, 812.8950000000041
99, 820.9049999999988
100, 822.6650000000154
101, 829.2650000000358
102, 809.5949999999575
103, 821.3300000000017
104, 818.6799999999566
105, 870.4500000000407
106, 864.4899999999398
107, 853.9400000000096
108, 867.714999999982
109, 875.4800000000032
110, 922.3849999999657
111, 892.7650000000285
112, 901.0499999999811
113, 887.3149999999732
114, 871.0950000000303
115, 866.5349999999962
116, 891.5699999999997
117, 858.620000000039
118, 904.4200000000128
119, 882.5799999999872
120, 887.025000000016
121, 863.5050000000192
122, 895.814999999995
123, 885.1900000000096
124, 873.169999999991
125, 872.4699999999721
126, 895.0349999999962
127, 806.8050000000076
128, 816.0649999999587
129, 791.9550000000454
130, 826.4699999999648
131, 813.705000000009
132, 817.4150000000081
133, 812.9000000000233
134, 814.189999999995
135, 814.5400000000081
136, 801.8049999999712
137, 819.8550000000323
138, 820.794999999991
139, 807.1050000000178
140, 809.3750000000073
141, 824.879999999961
142, 903.7600000000093
143, 884.5499999999884
144, 852.7449999999953
145, 875.1500000000015
146, 877.8600000000151
147, 866.7000000000044
148, 905.1049999999814
149, 871.3249999999971
150, 865.8099999999904
151, 860.4399999999732
152, 891.9699999999939
153, 878.4749999999767
154, 860.1549999999697
155, 889.099999999984
156, 873.2249999999476
157, 889.1900000000023
158, 850.9949999999953
159, 875.860000000037
160, 870.8249999999971
161, 890.4850000000224
162, 898.6650000000445
163, 819.6100000000588
164, 810.4099999999962
165, 838.0450000000274
166, 801.0649999999805
167, 806.955000000009
168, 811.5049999999974
169, 812.0250000000306
170, 824.664999999979
171, 813.734999999986
172, 814.8499999999476
173, 822.3299999999945
174, 815.5149999999921
175, 802.2000000000044
176, 806.4950000000172
177, 812.9400000000023
178, 844.8549999999814
179, 856.7249999999985
180, 867.9950000000099
181, 917.1800000000148
182, 882.3049999999857
183, 870.9999999999491
184, 925.2300000000178
185, 880.150000000016
186, 903.4999999999709
187, 870.5699999999997
188, 891.0000000000073
