Time, Value 
0, 804.9600000000137
1, 809.1050000000068
2, 809.3050000000076
3, 822.7849999999999
4, 839.3050000000039
5, 803.5999999999876
6, 811.1899999999987
7, 816.1550000000134
8, 833.0549999999967
9, 833.6950000000106
10, 917.6550000000061
11, 858.6700000000092
12, 890.3550000000068
13, 889.1900000000169
14, 873.3350000000064
15, 877.6950000000143
16, 871.66999999994
17, 821.5049999999974
18, 816.4449999999779
19, 823.2299999999959
20, 815.4850000000006
21, 810.4999999999854
22, 811.5649999999878
23, 822.6750000000175
24, 807.3650000000343
25, 821.4799999999959
26, 822.7649999999994
27, 815.1900000000387
28, 820.7550000000047
29, 813.2499999999854
30, 816.0499999999956
31, 856.5500000000029
32, 898.7449999999953
33, 899.5150000000285
34, 871.640000000014
35, 896.1049999999814
36, 886.439999999995
37, 872.0500000000466
38, 818.2099999999991
39, 810.4850000000224
40, 820.1549999999697
41, 807.585000000021
42, 817.4699999999939
43, 796.1799999999785
44, 814.0749999999753
45, 811.919999999991
46, 827.4500000000116
47, 804.7499999999782
48, 836.9350000000413
49, 811.4749999999913
50, 804.4200000000201
51, 826.8399999999965
52, 804.1599999999889
53, 821.820000000007
54, 870.3349999999919
55, 875.254999999961
56, 859.4049999999916
57, 855.3000000000102
58, 889.2599999999948
59, 868.839999999982
60, 885.4949999999808
61, 805.8699999999517
62, 838.2649999999921
63, 808.7100000000282
64, 818.4400000000242
65, 815.1350000000093
66, 812.4249999999956
67, 812.1399999999849
68, 808.4499999999971
69, 807.890000000014
70, 846.8150000000169
71, 813.3549999999959
72, 810.5400000000081
73, 810.2649999999921
74, 814.9449999999779
75, 819.6350000000311
76, 815.2749999999942
77, 807.4050000000352
78, 809.9499999999971
79, 814.214999999982
80, 815.2499999999636
81, 818.6450000000405
82, 822.8599999999788
83, 824.9599999999919
84, 815.1500000000451
85, 822.9850000000588
86, 812.7849999999817
87, 809.314999999995
88, 828.3800000000265
89, 806.7600000000093
90, 810.5399999999863
91, 804.364999999998
92, 815.4100000000253
93, 807.5050000000338
94, 813.9800000000032
95, 812.8050000000076
96, 829.0249999999942
97, 806.5799999999799
98, 823.2350000000006
99, 825.674999999952
100, 805.6349999999875
101, 807.4349999999758
102, 815.9399999999587
103, 825.6100000000006
104, 801.2549999999828
105, 799.364999999998
106, 864.864999999998
107, 840.8050000000003
108, 886.0650000000169
109, 861.3999999999942
110, 858.6200000000026
111, 940.3350000000137
112, 863.3599999999715
113, 870.4899999999907
114, 887.169999999991
115, 882.3950000000041
116, 875.7899999999863
117, 863.470000000023
118, 881.6200000000317
119, 860.489999999998
120, 860.1800000000512
121, 855.029999999977
122, 895.689999999966
123, 866.4650000000038
124, 862.3049999999421
125, 889.710000000021
126, 879.5050000000192
127, 862.2600000000093
128, 815.2099999999919
129, 820.8399999999892
130, 818.7950000000492
131, 801.8849999999875
132, 807.8249999999898
133, 807.7500000000364
134, 806.5349999999817
135, 818.9650000000183
136, 802.8299999999872
137, 837.1550000000279
138, 807.4099999999889
139, 805.6750000000175
140, 807.1600000000108
141, 805.7750000000233
142, 814.0950000000084
143, 838.8349999999919
144, 898.2250000000058
145, 870.2400000000052
146, 878.4650000000183
147, 879.9899999999761
148, 895.635000000002
149, 869.794999999991
150, 861.4050000000134
151, 873.5699999999924
152, 919.7649999999776
153, 876.660000000018
154, 872.0849999999919
155, 875.1549999999988
156, 889.8249999999971
157, 879.3450000000084
158, 893.439999999995
159, 861.044999999991
160, 886.4049999999843
161, 893.0150000000212
162, 896.4400000000023
163, 894.8750000000146
164, 810.7949999999837
165, 837.0300000000207
166, 811.560000000005
167, 811.6049999999741
168, 813.164999999979
169, 807.1550000000061
170, 807.8499999999403
171, 807.5049999999756
172, 816.9799999999814
173, 812.5950000000375
174, 808.9399999999878
175, 802.1199999999735
176, 816.70999999997
177, 824.5550000000076
178, 829.9950000000099
179, 854.0950000000012
180, 876.1349999999657
181, 909.4050000000061
182, 902.6599999999817
183, 875.9500000000262
184, 860.2699999999968
185, 894.5350000000108
186, 838.9499999999753
187, 864.7750000000306
188, 903.8949999999895
189, 880.5249999999724
190, 866.5500000000029
191, 862.1200000000172
192, 895.4349999999613
193, 866.1900000000169
194, 887.9599999999991
195, 881.1849999999904
196, 870.9599999999773
197, 916.3549999999959
198, 862.154999999977
199, 871.7500000000364
200, 818.5099999999948
201, 810.4599999999846
202, 807.0100000000093
203, 828.3749999999854
204, 799.0849999999846
205, 815.2450000000099
206, 816.6599999999817
207, 813.1800000000076
208, 811.1799999999566
209, 805.8249999999753
210, 816.445000000007
211, 817.010000000002
212, 820.1800000000148
213, 820.4149999999718
214, 865.7700000000259
215, 858.2000000000335
216, 814.7149999999892
217, 802.6149999999689
218, 819.7249999999985
219, 813.9849999999569
220, 789.3650000000125
221, 814.6349999999802
222, 817.7550000000192
223, 820.9350000000195
224, 812.3299999999872
225, 828.8750000000146
226, 820.7649999999776
227, 795.9100000000035
228, 827.2500000000218
229, 799.0349999999817
230, 813.0849999999846
231, 836.4150000000081
232, 806.2900000000009
233, 810.130000000041
234, 816.1250000000364
235, 811.8449999999793
236, 804.3400000000402
237, 809.230000000025
238, 824.4399999999805
239, 815.1700000000055
240, 821.3400000000038
241, 810.6599999999817
242, 815.8700000000244
243, 839.1050000000032
244, 820.7450000000099
245, 861.2500000000291
246, 862.8500000000131
247, 888.1049999999814
248, 888.3049999999639
249, 866.7950000000128
250, 922.8050000000003
251, 869.4500000000262
252, 815.9850000000006
253, 826.5550000000803
254, 817.7199999999575
255, 796.0699999999924
256, 816.1549999999115
257, 798.3099999999977
258, 804.8050000000076
259, 817.9900000000052
260, 801.625
261, 811.0200000001059
262, 839.5099999999802
263, 816.1549999999843
264, 811.9100000000326
265, 814.3150000001187
266, 820.0750000000116
267, 861.949999999968
268, 883.3800000000483
269, 898.9450000000215
270, 899.1849999999977
271, 893.5050000000338
272, 898.9499999999825
273, 848.4000000000233
274, 823.7100000000646
275, 837.1399999999849
276, 817.5700000000215
277, 804.714999999982
278, 809.870000000039
279, 807.9949999999226
280, 831.6950000000652
281, 814.2450000000827
282, 802.2599999999511
283, 798.3250000000262
284, 821.7499999999127
285, 823.2200000000739
286, 812.0800000001036
287, 797.0449999999109
288, 799.4599999999919
289, 845.5450000000274
290, 896.2749999999214
