Time, Value 
0, 789.0100000000311
1, 817.0299999999625
2, 823.1999999999898
3, 809.1949999999997
4, 808.4949999999881
5, 827.8500000000204
6, 814.7800000000061
7, 796.9200000000201
8, 814.8499999999985
9, 911.0100000000311
10, 887.9750000000204
11, 879.680000000044
12, 868.5850000000355
13, 857.0250000000015
14, 873.099999999984
15, 853.4850000000151
16, 802.6900000000387
17, 794.6699999999619
18, 823.3499999999913
19, 805.8749999999927
20, 810.6449999999677
21, 823.1349999999729
22, 811.1350000000239
23, 820.8449999999866
24, 813.9350000000195
25, 831.515000000014
26, 809.95999999997
27, 815.6349999999875
28, 806.644999999975
29, 807.6400000000358
30, 820.4599999999919
31, 850.0950000000084
32, 852.7800000000061
33, 891.224999999984
34, 887.6350000000311
35, 882.1949999999852
36, 881.2499999999782
37, 893.4450000000288
38, 802.2249999999913
39, 808.0400000000009
40, 811.9399999999878
41, 785.4850000000297
42, 807.9699999999648
43, 813.0849999999991
44, 817.0349999999962
45, 815.6099999999569
46, 790.6550000000279
47, 816.9399999999805
48, 804.8449999999939
49, 808.8899999999994
50, 820.7249999999767
51, 804.7999999999956
52, 800.8650000000052
53, 885.8000000000029
54, 861.5000000000364
55, 855.3749999999636
56, 904.6750000000175
57, 875.7850000000253
58, 916.5950000000012
59, 882.1199999999808
60, 851.6550000000061
61, 800.9899999999834
62, 804.5250000000015
63, 808.8199999999633
64, 814.6349999999875
65, 809.1900000000169
66, 820.2899999999863
67, 800.6849999999904
68, 813.7949999999837
69, 827.0249999999505
70, 801.4349999999904
71, 818.1450000000041
72, 807.025000000016
73, 817.3399999999892
74, 804.8050000000003
75, 809.679999999993
76, 828.2649999999921
77, 811.5749999999898
78, 808.1650000000154
79, 800.3050000000221
80, 804.0250000000015
81, 812.0500000000029
82, 798.6750000000102
83, 815.2949999999983
84, 803.1449999999968
85, 821.2549999999828
86, 813.4950000000172
87, 791.0199999999604
88, 808.5650000000314
89, 798.5550000000076
90, 786.2399999999834
91, 819.619999999959
92, 805.6450000000477
93, 802.0900000000329
94, 805.7399999999761
95, 810.8949999999822
96, 810.3149999999805
97, 822.6000000000204
98, 818.1199999999881
99, 821.1049999999377
100, 807.5100000000166
101, 827.0650000000242
102, 815.7700000000041
103, 795.1099999999715
104, 813.9100000000035
105, 807.445000000007
106, 893.0000000000437
107, 866.3350000000282
108, 869.7750000000087
109, 882.8149999999514
110, 885.0200000000114
111, 896.4150000000009
112, 890.2900000000081
113, 842.5399999999645
114, 879.2100000000137
115, 853.7500000000073
116, 892.1749999999738
117, 876.7399999999834
118, 870.3700000000099
119, 909.4700000000157
120, 875.9649999999965
121, 864.6050000000105
