Time, Value 
0, 800.8650000000089
1, 825.5999999999876
2, 810.4700000000121
3, 826.8949999999968
4, 836.9850000000006
5, 830.059999999994
6, 818.2000000000226
7, 839.1150000000234
8, 824.3999999999905
9, 813.7300000000105
10, 802.7749999999905
11, 828.5649999999878
12, 818.6349999999911
13, 806.114999999987
14, 812.8049999999821
15, 819.1250000000036
16, 847.1399999999885
17, 809.5499999999738
18, 817.1999999999935
19, 812.1199999999881
20, 841.4949999999953
21, 808.8400000000111
22, 823.0549999999821
23, 823.7199999999903
24, 820
25, 834.0349999999853
26, 822.3299999999945
27, 827.0149999999885
28, 817.5899999999965
29, 812.71000000001
30, 820.4649999999965
31, 811.3550000000178
32, 807.859999999997
33, 832.7049999999945
34, 804.0899999999929
35, 808.1100000000042
36, 813.3600000000297
37, 823.4900000000343
38, 791.0800000000163
39, 799.8949999999822
40, 836.4499999999825
41, 847.010000000002
42, 821.25
43, 815.730000000025
44, 814.9549999999799
45, 824.5600000000122
46, 811.2399999999907
47, 813.6899999999805
48, 813.7649999999849
49, 851.685000000005
50, 813.1049999999959
51, 824.3249999999753
52, 843.7099999999991
53, 812.679999999993
54, 802.79000000003
55, 825.0799999999726
56, 818.3899999999994
57, 817.5450000000055
58, 818.2599999999948
59, 805.3799999999901
60, 812.7849999999889
61, 805.525000000016
62, 810.2350000000006
63, 825.8350000000064
64, 811.7950000000128
65, 808.1300000000047
66, 822.6200000000099
67, 814.9300000000003
68, 809.2649999999994
69, 812.8199999999633
70, 832.9049999999697
71, 825.1800000000076
72, 810.5500000000247
73, 821.1200000000244
74, 812.6000000000058
75, 807.4950000000172
76, 815
77, 809.6300000000192
78, 816.1050000000105
79, 825.9149999999863
80, 795.1050000000178
81, 800.1899999999878
82, 826.9000000000087
83, 809.8099999999977
84, 824.2700000000114
85, 811.5400000000009
86, 821.9699999999939
87, 808.0200000000186
88, 818.4449999999852
89, 811.7699999999968
90, 814.9700000000084
91, 822.0050000000119
92, 801.2949999999837
93, 815.0600000000122
94, 822.8600000000224
95, 810.1600000000035
96, 812.1200000000172
97, 818.0400000000081
98, 818.8300000000163
99, 814.0749999999825
100, 847.5150000000285
101, 813.0900000000402
102, 824.425000000032
103, 797.1100000000079
104, 815.6050000000105
105, 814.2149999999237
106, 811.1050000000178
107, 813.8399999999965
108, 813.7099999999991
109, 838.1649999999936
110, 814.7999999999811
111, 843.1200000000172
112, 810.614999999998
113, 811.0599999999758
114, 800.25
115, 867.435000000005
116, 846.6399999999703
117, 831.1800000000294
118, 807.0999999999985
119, 813.7949999999983
120, 829.8099999999977
121, 820.1699999999837
122, 811.9299999999566
123, 833.129999999961
124, 818.9349999999831
125, 817.0000000000364
126, 817.8400000000038
127, 807.7800000000061
128, 821.1100000000079
129, 822.7950000000201
130, 809.985000000037
131, 813.7599999999875
132, 811.9749999999622
133, 825.6599999999817
134, 809.4950000000099
135, 794.0099999999657
136, 805.4549999999872
137, 832.335000000021
138, 815.9549999999945
139, 813.2750000000233
140, 809.3099999999977
141, 809.1400000000067
142, 822.5450000000201
143, 808.8349999999991
144, 810.7550000000192
145, 814.7149999999747
146, 822.1049999999814
147, 807.8949999999968
148, 814.0649999999732
149, 821.0599999999904
150, 836.794999999991
151, 812.9450000000215
152, 816.8400000000038
153, 823.7999999999956
154, 816.3400000000038
155, 819.710000000021
156, 828.0450000000055
157, 805.7800000000425
158, 805.7549999999974
159, 809.0749999999898
160, 816.1650000000009
161, 808.089999999982
162, 795.0100000000093
163, 802.9050000000279
164, 829.6299999999901
165, 814.8449999999866
166, 816.3000000000247
167, 820.2200000000012
168, 815.9349999999904
169, 798.2999999999738
170, 808.0649999999805
171, 822.1100000000224
172, 815.2649999999994
173, 813.734999999986
174, 814.0100000000166
175, 815.564999999995
176, 810.6050000000032
177, 814.6599999999962
178, 812.7299999999959
179, 813.6150000000125
180, 818.1400000000067
181, 818.2050000000163
182, 827.6500000000015
183, 824.9700000000012
184, 811.3150000000096
185, 810.9150000000227
186, 797.2549999999901
187, 809.3699999999808
188, 811.8299999999508
189, 820.6499999999724
190, 804.8949999999968
191, 809.8000000000029
192, 821.3900000000285
193, 818.4149999999863
194, 825.5600000000195
195, 805.7750000000015
196, 812.9400000000096
197, 807.2949999999619
198, 826.7900000000227
199, 816.6500000000306
200, 805.8399999999965
201, 794.1400000000212
202, 817.6550000000207
203, 812.6850000000195
204, 813.9150000000009
205, 820.2900000000009
206, 821.0599999999686
207, 807.4299999999857
208, 812.9450000000143
209, 827.0600000000122
210, 819.1550000000061
211, 829.109999999986
212, 796.7600000000093
213, 834.0199999999531
214, 816.044999999991
215, 815.0849999999773
216, 814.0599999999904
217, 815.8800000000119
218, 812.6599999999962
219, 817.7049999999872
220, 822.3299999999581
221, 805.8199999999706
222, 813.1649999999645
223, 820.2750000000015
224, 817.2949999999837
225, 813.8350000000282
226, 819.8750000000218
227, 792.3700000000099
228, 820.5149999999558
229, 821.2299999999668
230, 818.0449999999983
231, 821.6300000000119
232, 828.7749999999651
233, 820.0300000000061
234, 802.3949999999459
235, 798.9000000000015
236, 811.4949999999808
237, 818.4299999999785
238, 816.1200000000536
239, 807.7050000000017
240, 809.9050000000279
241, 804.9999999999854
242, 803.7499999999854
243, 885.2900000000009
244, 835.0500000000029
245, 829.1350000000166
246, 805.7749999999578
247, 829.2050000000017
248, 810.5899999999892
249, 820.2199999999793
250, 852.1250000000218
251, 811.4349999999831
252, 811.8100000000122
253, 803.3150000000096
254, 808.1649999999936
255, 809.1550000000207
256, 814.7000000000262
257, 809.3350000000064
258, 802.0399999999936
259, 808.9549999999508
260, 807.1650000000154
261, 818.5999999999476
262, 818.5450000000201
263, 808.1200000000026
264, 801.4200000000055
265, 811.4099999999598
266, 805.2750000000451
267, 818.599999999984
268, 834.0049999999901
269, 789.0600000000195
270, 814.7300000000032
271, 817.9599999999919
272, 809.2350000000151
273, 822.3800000000047
274, 826.2250000000276
275, 818.3600000000079
276, 810.3099999999831
277, 809.5750000000407
278, 814.4549999999872
279, 809.2750000000015
280, 838.0749999999753
281, 827.0000000000291
282, 806.4850000000006
283, 822.6999999999825
284, 803.9899999999325
285, 810.3450000000157
286, 824.5250000000233
287, 818.7299999999814
288, 811.7799999999115
289, 801.9300000000512
290, 812.9149999999936
291, 810.9150000000227
292, 805.2850000000035
293, 807.3199999999633
294, 833.300000000032
295, 843.6750000000175
296, 818.3700000000536
297, 827.6149999999761
298, 815.535000000018
299, 824.6000000000058
300, 809.7850000000471
301, 806.6349999999948
302, 827.2400000000489
303, 807.6849999999395
304, 816.6749999999738
305, 819.0850000000355
306, 805.9049999999988
307, 823.2949999999983
308, 799.7400000000489
309, 818.0500000000611
310, 821.1550000000425
311, 822.3399999999674
312, 824.9449999999924
313, 813.9800000000396
314, 819.8450000000157
315, 821.7300000000105
316, 813.7749999999069
317, 806.0549999999639
318, 823.9100000000035
319, 793.4200000000274
320, 829.8249999999098
321, 808.7550000000774
322, 804.4299999999785
323, 817.2599999999948
324, 804.7099999999919
325, 810.0050000000483
326, 805.1549999999261
327, 815.0299999999697
328, 813.3800000000483
329, 814.664999999979
330, 836.1750000000029
331, 804.9349999998522
332, 811.2450000000099
333, 821.6049999999668
334, 800.1450000000768
335, 815.3550000000541
